state,file,row_index,awardee,amount,rural_class,designation,counts_as_rural,ccn,basis_type
NE,ne_year1_awardees.csv,19,Niobrara Valley Hospital,340000,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,20,Beatrice Community Hospital (Virtual Nursing),334524.04,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,22,Memorial Community Hospital and Health System,152274.61,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,24,Chase Community Hospital,338714.13,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,25,Pawnee County Memorial Hospital,339996.26,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,26,Antelope Memorial Hospital,284957.28,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,27,Gothenburg Health,309749.28,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,28,Memorial Health Care System,339999.92,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,33,Webster County Community Hospital,90000,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,34,Antelope Memorial Hospital,778897.18,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,35,Beatrice Community Hospital & Health Center,278684.02,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,36,Box Butte General Hospital,200000,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,37,CHI Good Samaritan/CHI St. Francis,430601.57,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,38,CHI Health Plainview,355311.03,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,39,CHI Health Schuyler,711629.63,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,40,CHI St. Mary’s,908475.54,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,41,Chase County Community Hospital,195523.2,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,42,Faith Health,578673.7,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,43,Genoa Health Center,200000,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,46,Jefferson Community Health & Life,446741.33,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,47,Johnson County Hospital,393220.57,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,48,Mary Lanning Healthcare,460239.4,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,49,Methodist Fremont Health,334176.13,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,53,Pawnee County Memorial Hospital,479692.57,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,54,Providence Medical Center,311698.7,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,55,Regional West Medical Center,736148.14,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,56,Syracuse Area Health,200000,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,57,Winnebago Comprehensive Healthcare System,414693.75,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,58,Boone County Health Center,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,59,Brodstone Healthcare,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,60,Brown County Hospital,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,61,Butler County Health Care Center,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,62,Callaway District Hospital,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,63,Cherry County Hospital,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,64,Cozad Community Health System,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,65,Fillmore County Hospital,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,66,Franciscan Healthcare,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,67,Gothenburg Health,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,68,Harlan County Health System,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,69,Howard County Medical Center,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,70,Jefferson Community Health and Life,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,71,Jennie M. Melham Memorial Medical Center,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,72,Lexington Regional Health Center,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,73,Memorial Community Health,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,74,Memorial Health Care Systems,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,75,Sidney Regional Medical Center,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,76,Tri Valley Health System,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,77,Valley County Health System,,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,78,York General Health Care Services,,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,4,Beaver County Memorial Hospital,67298.38,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,9,Choctaw County City of Hugo Hospital Authority,49514.09,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,10,Cimarron Memorial Hospital and Rural Health Clinic,46060.95,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,13,Comanche County Hospital Authority,50000,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,14,DRH Health,24337.82,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
OK,ok_year1_awardees.csv,15,Baptist Healthcare,36594,NOT_RECORDED,,FALSE,,ORG_WEBSITE
OK,ok_year1_awardees.csv,18,St. Francis Health System,25000,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,19,Seiling Municipal Hospital,48990,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,20,"Newman Memorial Hospital, Inc.",49749.95,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,22,Lindsay Municipal Hospital,39799.38,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,25,Jackson County Memorial Hospital Authority,34152.99,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,26,Jackson County Memorial Hospital Authority,34152.99,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,27,Harper County Community Hospital,60360.41,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,31,DRH Health,42270.62,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
OK,ok_year1_awardees.csv,32,Mercy Hospital Oklahoma Communities,50000,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,36,"The LeFlore County Hospital Authority, dba Eastern Oklahoma Medical Center (EOMC)",86783,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,39,Fairview Regional Medical Center,100000,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,40,"Marshall County HMA, dba AllianceHealth Madill",47300,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
OK,ok_year1_awardees.csv,42,Purcell Municipal Hospital,92167.82,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,45,Arbuckle Memorial Hospital,48657.9,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,51,Baptist Healthcare,36594,NOT_RECORDED,,FALSE,,ORG_WEBSITE
OK,ok_year1_awardees.csv,55,SSM Health St. Anthony Shawnee,48300,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
OK,ok_year1_awardees.csv,62,Memorial Hospital of Texas County Authority,49737,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,64,Wagoner Hospital,49852,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,67,"Alva Hospital Authority, dba Share Medical Center",47809.64,NOT_RECORDED,,FALSE,,
OK,ok_year1_awardees.csv,68,"Newman Memorial Hospital, Inc.",49419.72,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,1,Banner Churchill Community Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,2,Boulder City Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,7,DVH Hospital Alliance LLN dba Desert View Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,12,Humboldt General Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,13,Lincoln County Hospital District dba Grover C. Dils Medical Center,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,14,Mesa View Regional Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,15,Mt. Grant General Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,16,Northern Nevada Regional Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,17,Northern Nye County Hospital District Clinic,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,18,Pershing General Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,19,Silver Springs Stagecoach Hospital District,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,20,South Lyon Co Hospital District,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,23,Washoe Barton Medical Clinic DBA Carson Valley Health,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
NV,nv_year1_awardees.csv,24,Washoe Barton Medical Clinic DBA Carson Valley Health,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
NV,nv_year1_awardees.csv,25,William Bee Ririe Hospital and Clinics,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,28,William Bee Ririe Hospital and Clinics,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,29,Humboldt General Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,30,Incline Village Community Hospital Foundation,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NV,nv_year1_awardees.csv,31,Intermountain Health,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
NV,nv_year1_awardees.csv,36,Northeastern Nevada Regional Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,39,Banner Churchill Community Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,41,Carson Valley Health,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
NV,nv_year1_awardees.csv,47,Humboldt General Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,49,Grover C. Dils Medical Center,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,52,Desert View Hospital,,NOT_RECORDED,,FALSE,,
NV,nv_year1_awardees.csv,70,Renown Health,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
NV,nv_year1_awardees.csv,71,Carson Valley Health,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,1,Adair County Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,2,Avera Holy Family Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,3,Avera Merrill Pioneer Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,4,Boone County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,5,Boone County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,6,Cass County Memorial Hospital DBA Cass Health,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,7,CHI Health Mercy Corning,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,8,CHI Health Mercy Corning,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,9,CHI Health Mercy Corning,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,10,CHI Health Missouri Valley,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,11,CHI Health Missouri Valley,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,12,Clarke County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,18,Crawford County Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,19,Dallas County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,20,Davis County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,21,Decatur County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,22,Decatur County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,23,Floyd County Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,24,Floyd County Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,25,Floyd Valley Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,26,Floyd Valley Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,27,George C. Grape Community Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,28,George C. Grape Community Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,30,Greater Regional Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,31,Greater Regional Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,32,Guthrie County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,33,Guttenberg Municipal Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,34,Guttenberg Municipal Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,35,Hamilton County Hospital dba Van Diest Medical,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,36,Center Hancock County Health System,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,37,Hegg Memorial Hospital DBA Hegg Memorial,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,38,Health Center Humboldt County Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,39,Ida County Iowa Community Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,43,Iowa Specialty Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,44,Iowa Specialty Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,45,Iowa Specialty Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,46,Keokuk Area Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,47,Kossuth Regional Health Center,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,48,Lucas County Health Center,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,49,Lucas County Health Center,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,50,Madison County Healthcare System,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,51,Mahaska County Hospital dba Mahaska Health,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,52,Partnership Mahaska County Hospital dba Mahaska Health Partnership,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,53,Manning Regional Healthcare Center,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,54,Manning Regional Healthcare Center,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,55,Marengo Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,56,Marengo Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,57,"Mercy Health Services- Iowa, Corp.",,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,58,MercyOne Clinton Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,59,MercyOne Elkader Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,60,MercyOneGenesis DeWitt Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,61,MercyOne New Hampton,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,62,MercyOne Newton Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,63,MercyOne North Iowa Foundation,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,64,MercyOneNorth Iowa Foundation,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,65,MercyOne North Iowa Foundation,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,66,Mitchell County Regional Health Center,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,68,Center Monroe County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,70,Osceola Community Hospital DBA Osceola Regional Health Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,71,Ottumwa Regional Health Center,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,72,Ottumwa Regional Health Center,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,73,Palmer Lutheran Health Center,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,74,Palo Alto County Health System,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,75,Pella Regional Health Center,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,79,Regional Health Services of Howard County,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,80,Regional Health Services of Howard County,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,81,Regional Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,82,Ringgold County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,83,Ringgold County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,84,Sanford Health,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,85,"Sanford Health Network - Sioux Falls, SD",,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,86,"Shelby County Chris A Myrtue Memorial Hospital, DBA Myrtue Medical Center",,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,87,"Shelby County Chris A Myrtue Memorial Hospital, DBA Myrtue Medical",,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,88,Center Shenandoah Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,89,Sioux Center Health,,NOT_RECORDED,,FALSE,,ORG_WEBSITE
IA,ia_year1_awardees.csv,90,Sioux Valley Memorial Hospital Association,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,91,Sioux Valley Memorial Hospital Association,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,92,Spencer Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,93,Spencer Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,94,St. Anthony Regional Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,95,St. Joseph's Mercy Hospital DBA MercyOne,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,96,Centerville Medical Center Stewart Memorial Community Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,97,UnityPoint Health - Marshalltown,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,98,UnityPoint Health - Marshalltown,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,99,Van Buren County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,100,Veterans Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,101,Virginia Gay Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,102,Washington County Hospital and Clinics,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,103,Wayne County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,105,WinnMed,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,106,Adair County Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,107,Avera Holy Family Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,110,Shelby Co. DBA Myrtue Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,111,Iowa Specialty Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,112,Manning Regional Health Care Center,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,113,Marengo Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,114,Jennie Edmundson Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,115,Decatur County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,116,Knoxville Hospital and Clinics,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,117,Guttenberg Municipal Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,118,Central Iowa Hospital Corporation,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,119,Sioux Center Health,,NOT_RECORDED,,FALSE,,ORG_WEBSITE
IA,ia_year1_awardees.csv,122,Adair County Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,123,Avera Holy Family Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,124,Belmond Community Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,125,Burgess Health Center,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,126,Crawford County Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,127,Dallas County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,128,Davis County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,129,Decatur County Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,130,Ellsworth Municipal Hospital DBA Hansen Family Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,131,Floyd Valley Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,132,Greater Regional Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,133,Hancock County Health System,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,134,Hawarden Regional Healthcare DBA Hawarden Community Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,135,Humboldt County Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,136,Lucas County Health Center,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,137,Mahaska County Hospital dba Mahaska Health Partnership,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,138,Manning Regional Healthcare Center,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,139,Marengo Memorial Hospital,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,140,"Mercy Health Services-Iowa, Corp.",,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,141,MercyOne Clinton Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,142,MercyOne Elkader Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,143,MercyOne Genesis Foundation,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,144,MercyOne New Hampton,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,145,MercyOne Newton Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,146,MercyOne North Iowa Foundation,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,147,MercyOne Oelwein Medical Center,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,148,Mitchell County Regional Health Center,,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,149,Orange City Area Health System,,NOT_RECORDED,,FALSE,,
IA,ia_year1_awardees.csv,150,Pella Regional Health Center,,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
IA,ia_year1_awardees.csv,151,"Shelby County Chris A Myrtue Memorial Hospital, DBA Myrtue Medical Center",,NOT_RECORDED,,FALSE,,
